time,rr,tg,tn,tx,pp,hu,fg,qq,et
2019-03-30,0.0,-2.59,-3.9399998,-1.8399999,989.0,72.53,8.36,89.0,0.7245958
2019-03-31,0.0,-2.46,-4.85,0.42,1001.5,71.590004,6.96,115.0,0.93400633
2019-04-01,2.4,-3.51,-6.7,-1.06,1007.4,74.37,2.7,92.0,0.71102494
2019-04-02,0.0,-2.6399999,-6.08,0.62,1010.10004,85.46,1.28,96.0,0.7694497
2019-04-03,1.8000001,-4.91,-11.53,-0.51,1010.8,74.58,1.4499999,142.0,1.027517
2019-04-04,0.0,-5.13,-7.5699997,-1.8499999,1018.7,76.37,1.75,138.0,0.98316807
2019-04-05,0.0,-7.8599997,-17.44,-0.85999995,1026.5,61.49,2.04,148.0,0.9178554
2019-04-06,0.0,-8.67,-15.98,-0.22999999,1021.4,57.925003,1.62,121.0,0.7224323
2019-04-07,0.0,-4.27,-7.62,-1.1,1024.0,68.9,1.77,112.0,0.8274383
2019-04-08,0.0,-6.5,-11.55,-2.23,1027.7001,64.785,1.93,168.0,1.1140889
2019-04-09,0.0,-7.47,-11.17,-3.6399999,1032.3,61.575,1.4699999,123.0,0.7748658
2019-04-10,0.0,-8.53,-12.49,-3.26,1032.7001,58.005,2.62,153.0,0.9127681
2019-04-11,0.0,-5.73,-12.65,-1.79,1029.7001,69.91,2.85,143.0,0.98296976
2019-04-12,0.0,-0.17,-3.8799999,2.54,1031.8,70.490005,4.29,134.0,1.1749084
2019-04-13,0.0,0.63,-2.1,2.48,1034.7001,73.97,3.6799998,149.0,1.3463134
2019-04-14,0.0,2.36,0.17999999,4.2599998,1036.1,67.33,5.66,128.0,1.234329
2019-04-15,0.0,1.0699999,-0.35999998,3.78,1037.4,67.17,3.46,143.0,1.3123854
2019-04-16,0.0,-1.92,-8.05,2.79,1036.0,67.955,1.14,170.0,1.3827934
2019-04-17,0.0,-2.56,-8.32,3.6399999,1035.6,59.285,0.94,173.0,1.3692575
2019-04-18,0.0,0.049999997,-7.06,5.89,1032.1,57.425,1.9,195.0,1.7245914
2019-04-19,2.2,2.11,-1.66,3.34,1029.9,85.36,1.66,137.0,1.3134378
2019-04-20,0.0,6.15,2.4099998,9.92,1021.60004,64.9,4.06,155.0,1.7162108
2019-04-21,0.0,3.1899998,1.79,7.75,1011.10004,76.665,3.6599998,120.0,1.2089974
2019-04-22,1.0,4.7799997,0.64,7.17,1013.0,73.525,3.11,167.0,1.7756631
2019-04-23,0.0,5.43,2.29,10.88,1016.10004,69.065,4.3399997,155.0,1.6812983
2019-04-24,0.0,6.7999997,1.81,11.37,1023.5,62.34,0.89,152.0,1.7163497
2019-04-25,0.0,4.81,0.5,9.309999,1023.60004,65.395004,0.79999995,190.0,2.0111341
2019-04-26,0.0,7.08,1.53,12.49,1019.5,52.335003,1.4499999,200.0,2.282532
2019-04-27,0.0,3.0,0.22,8.92,1022.5,79.815,4.66,185.0,1.8397688
2019-04-28,0.0,4.75,-2.4099998,10.59,1022.9,68.255,1.28,184.0,1.9443961
2019-04-29,0.0,3.59,1.3199999,8.71,1024.1,79.71,1.4699999,185.0,1.8771544
2019-04-30,0.0,1.55,0.55,3.57,1016.10004,79.16,2.69,99.0,0.9366884
2019-05-01,0.0,-0.69,-1.61,2.1599998,1004.0,78.955,3.51,137.0,1.196032
2019-05-02,0.0,-4.1,-5.6,-1.68,1002.7,66.94,4.5,201.0,1.5175756
2019-05-03,0.0,-3.32,-7.02,-0.65999997,1000.0,67.495,3.1799998,186.0,1.4566308
2019-05-04,0.0,-3.1599998,-4.17,-0.94,997.8,69.4,3.35,175.0,1.3821248
2019-05-05,0.0,-3.9499998,-8.8,0.77,1006.4,59.99,2.23,159.0,1.2056773
2019-05-06,0.0,-1.65,-7.6299996,5.67,1013.7,64.215004,1.67,238.0,1.9852883
2019-05-07,1.3000001,1.9599999,-1.5,5.75,1011.0,78.545,4.02,211.0,2.0331035
2019-05-08,0.90000004,0.01,-1.8,2.01,1000.8,80.700005,2.46,128.0,1.1514194
2019-05-09,0.0,2.23,-2.4299998,6.69,1012.5,58.625,2.61,217.0,2.110087
2019-05-10,0.0,6.5899997,1.4,12.84,1012.5,56.030003,4.7599998,204.0,2.3008397
2019-05-11,0.0,6.15,3.1599998,10.46,1012.9,75.45,1.54,143.0,1.5902467
2019-05-12,4.5,3.4499998,1.81,8.95,1015.7,78.815,5.3599997,50.0,0.5071339
2019-05-13,0.0,2.56,1.42,5.5899997,1022.60004,69.19,5.25,130.0,1.2723058
2019-05-14,0.0,1.8299999,-0.90999997,4.89,1024.9,74.345,3.08,161.0,1.5317637
2019-05-15,0.0,2.3899999,-0.45999998,4.37,1029.3,67.11,3.06,190.0,1.8411388
2019-05-16,0.0,3.74,0.28,9.429999,1029.4,80.520004,2.7,181.0,1.8410496
2019-05-17,0.0,5.62,1.74,9.33,1027.9,66.82,1.73,245.0,2.6581454
2019-05-18,0.0,8.48,2.1,13.759999,1021.2,47.61,1.4499999,234.0,2.7831626
2019-05-19,0.0,10.139999,3.6499999,15.82,1017.2,51.510002,1.54,232.0,2.8974814
2019-05-20,0.0,10.2,6.02,16.39,1015.4,63.105,1.8299999,225.0,2.816908
2019-05-21,0.0,7.96,5.18,12.87,1017.9,72.990005,2.71,180.0,2.1115053
2019-05-22,0.0,4.9,2.6399999,8.7,1019.2,73.475,5.54,170.0,1.8090043
2019-05-23,0.0,3.48,0.26999998,7.6,1016.0,56.915,5.69,191.0,1.9389862
2019-05-24,0.0,5.06,0.63,9.809999,1009.8,56.83,1.66,196.0,2.1070685
2019-05-25,0.0,4.15,2.59,6.8799996,1005.5,72.48,2.37,183.0,1.9122459
2019-05-26,0.0,2.22,-1.65,5.18,998.8,72.68,1.65,195.0,1.9101452
2019-05-27,0.0,3.6899998,-0.90999997,8.16,997.9,64.005005,1.3299999,188.0,1.9415355
2019-05-28,2.2,6.46,-0.63,12.08,1003.2,68.88,1.87,169.0,1.9071242
2019-05-29,4.7000003,5.7599998,2.69,9.51,1000.60004,90.015,2.32,105.0,1.1603667
2019-05-30,1.3000001,4.44,1.66,7.75,1000.10004,69.565,3.8899999,114.0,1.206498
2019-05-31,0.0,3.05,-1.55,7.85,996.60004,69.36,3.8799999,147.0,1.4854778
2019-06-01,0.0,4.63,1.56,7.96,1001.10004,71.14,5.31,156.0,1.6607121
2019-06-02,0.0,4.33,1.7099999,6.8799996,1009.10004,76.85,3.12,144.0,1.5110965
2019-06-03,2.8,8.5,2.47,14.87,1009.3,67.64,2.5,199.0,2.3814251
2019-06-04,1.4,6.95,5.17,10.75,1007.3,88.615,1.92,155.0,1.7724024
2019-06-05,1.9,10.559999,5.4,15.71,1014.60004,70.770004,1.5899999,180.0,2.276414
2019-06-06,0.0,12.759999,8.21,17.89,1015.0,66.21,2.1,207.0,2.7699654
2019-06-07,0.0,15.91,7.0,25.38,1012.0,58.21,1.9499999,167.0,2.4059348
2019-06-08,0.0,10.28,6.45,21.0,1013.0,84.37,1.56,166.0,2.0849888
2019-06-09,17.800001,9.69,5.2,14.28,1007.8,86.240005,4.75,115.0,1.4245031
2019-06-10,3.7,4.38,3.06,8.4,1011.9,91.19,1.5799999,114.0,1.1965485
2019-06-11,0.0,5.64,2.1,8.429999,1028.9,63.02,2.73,237.0,2.5717344
2019-06-12,0.0,7.5499997,-0.11,12.679999,1026.5,59.695,1.65,254.0,2.9309876
2019-06-13,0.0,12.19,4.91,18.18,1021.5,47.5,2.4099998,216.0,2.8420234
2019-06-14,0.0,12.62,6.7,18.869999,1018.0,47.100002,1.8199999,300.0,3.9957106
2019-06-15,0.0,11.8,4.43,17.46,1016.10004,52.97,2.49,305.0,3.9823246
2019-06-16,0.0,12.36,6.79,17.75,1011.9,54.915,2.29,289.0,3.833922
2019-06-17,0.0,11.16,7.17,15.549999,1008.5,62.06,2.6499999,280.0,3.6074147
2019-06-18,1.2,8.65,6.5,11.88,1008.2,81.83,1.37,183.0,2.2006273
2019-06-19,0.0,8.41,6.15,10.78,1009.7,82.945,1.77,145.0,1.7303405
2019-06-20,0.0,12.139999,4.71,18.31,1009.3,66.885,2.76,234.0,3.090522
2019-06-21,1.7,9.8,8.19,15.28,1004.2,91.35,3.33,110.0,1.3689326
2019-06-22,6.4,7.2999997,6.21,9.73,1006.5,87.205,2.6599998,58.0,0.670633
2019-06-23,0.0,7.2599998,5.93,9.16,1016.2,85.115,2.72,160.0,1.839099
2019-06-24,0.0,8.05,4.0699997,11.639999,1024.4,80.11,2.69,196.0,2.2983177
2019-06-25,0.0,7.33,5.54,12.4,1023.3,79.925,2.79,178.0,2.0433776
2019-06-26,0.0,7.0,5.38,11.7,1014.4,80.795,3.1,163.0,1.8602868
2019-06-27,0.7,6.37,3.3,11.179999,1012.0,64.615,6.43,173.0,1.9382181
2019-06-28,9.1,7.21,4.6,12.0,1008.2,65.625,3.9199998,140.0,1.6130003
2019-06-29,0.0,5.5,3.1399999,8.54,1000.4,69.755005,6.3999996,152.0,1.6658838
2019-06-30,0.8,6.5499997,2.82,11.69,999.60004,60.235,2.1599998,202.0,2.2900558
2019-07-01,2.3,6.08,4.19,10.15,991.4,85.33,3.59,109.0,1.2226422
2019-07-02,0.0,7.06,3.97,10.34,1000.4,72.450005,2.77,163.0,1.8765333
2019-07-03,1.0,8.929999,1.11,15.58,1004.4,62.47,2.11,149.0,1.8094162
2019-07-04,0.0,7.83,5.45,11.84,1003.0,83.685005,2.86,112.0,1.3180557
2019-07-05,2.4,9.65,5.58,13.549999,1004.4,67.51,2.59,176.0,2.18103
2019-07-06,4.5,7.7,6.6,11.58,1004.5,91.06,1.67,69.0,0.80829096
2019-07-07,0.0,10.309999,6.5499997,13.179999,1010.7,84.46,1.8399999,200.0,2.5166285
2019-07-08,0.0,13.67,7.8799996,18.48,1016.60004,49.4,2.83,274.0,3.7456992
2019-07-09,0.0,14.11,5.29,21.4,1016.3,45.780003,1.74,262.0,3.6193442
2019-07-10,0.0,12.79,8.57,18.18,1014.9,64.775,1.3399999,203.0,2.718555
2019-07-11,0.0,13.12,7.5499997,19.039999,1011.3,71.895004,1.9,245.0,3.312339
2019-07-12,0.0,13.48,7.74,18.82,1011.4,69.17,1.54,311.0,4.241009
2019-07-13,0.0,12.5199995,6.95,18.38,1012.9,70.36,2.0,262.0,3.488183
2019-07-14,0.0,10.7699995,8.3,13.559999,1013.3,75.37,2.85,151.0,1.9215109
2019-07-15,0.0,9.0199995,7.21,11.8,1013.3,81.200005,1.7199999,118.0,1.4307756
2019-07-16,1.6,8.96,6.8999996,12.799999,1015.10004,82.095,1.53,182.0,2.2011864
2019-07-17,1.9,8.429999,7.04,11.139999,1013.8,89.255005,1.16,143.0,1.7042005
2019-07-18,0.0,11.809999,4.5699997,18.029999,1012.9,67.245,2.3,233.0,3.0470917
2019-07-19,0.0,15.0,7.27,21.609999,1011.2,62.655003,1.89,203.0,2.8674932
2019-07-20,2.6000001,14.71,9.5199995,21.98,1012.60004,71.73,1.62,241.0,3.380293
2019-07-21,0.0,15.94,9.74,21.789999,1011.8,70.605,1.48,188.0,2.7104273
2019-07-22,0.0,16.24,12.11,22.449999,1012.10004,75.39,1.5799999,238.0,3.4530249
2019-07-23,0.0,16.85,11.559999,22.439999,1013.5,71.615005,1.48,208.0,3.0551925
2019-07-24,0.0,14.54,12.139999,18.01,1015.10004,83.74,1.5699999,167.0,2.3310874
2019-07-25,0.0,18.34,11.99,23.26,1017.3,71.17,0.90999997,225.0,3.4011698
2019-07-26,0.0,17.029999,15.089999,21.439999,1022.10004,74.695,3.35,216.0,3.174996
2019-07-27,0.0,18.34,10.88,24.609999,1022.7,63.095,2.47,246.0,3.7119427
2019-07-28,0.0,13.99,9.34,21.97,1023.5,60.05,5.3599997,214.0,2.939761
2019-07-29,0.0,10.0199995,5.13,16.92,1023.9,61.16,4.0499997,173.0,2.1471395
2019-07-30,0.0,9.46,3.37,14.87,1026.7001,62.09,2.05,216.0,2.6359136
2019-07-31,0.0,11.139999,3.11,18.52,1022.2,65.055,2.57,226.0,2.893173
2019-08-01,0.0,12.559999,6.08,17.859999,1016.8,60.52,2.9399998,195.0,2.5946136
2019-08-02,0.0,11.17,5.33,15.65,1017.4,67.04,1.6999999,204.0,2.6189587
2019-08-03,0.0,9.83,4.06,15.48,1015.5,70.590004,1.8,207.0,2.5652094
2019-08-04,0.0,11.0,4.15,16.15,1012.0,68.195,2.35,196.0,2.5108168
2019-08-05,0.0,10.45,3.85,15.71,1008.4,70.33,2.07,180.0,2.2758489
2019-08-06,0.0,9.88,3.08,16.47,1006.3,66.090004,4.44,144.0,1.7943202
2019-08-07,0.0,8.23,6.6,10.37,1006.2,77.925,5.47,124.0,1.4743863
2019-08-08,0.0,9.23,7.33,12.179999,1007.4,78.18,5.24,95.0,1.1619192
2019-08-09,4.0,10.57,4.0699997,16.09,1010.0,79.055,2.08,125.0,1.5844451
2019-08-10,0.0,11.509999,5.7599998,16.77,1009.0,83.275,3.37,126.0,1.6378232
2019-08-11,0.0,12.28,7.5699997,15.41,1005.2,77.685,2.59,104.0,1.3807365
2019-08-12,0.0,14.73,9.059999,19.75,1002.8,79.965004,2.99,87.0,1.225377
2019-08-13,0.0,12.94,7.6,16.64,1002.3,82.625,3.26,45.0,0.6079404
2019-08-14,4.6,13.19,9.12,17.99,1001.4,86.810005,1.5999999,90.0,1.223683
2019-08-15,0.90000004,11.25,9.95,13.45,1004.2,90.325005,2.0,110.0,1.42315
2019-08-16,3.7,12.34,8.67,17.76,1004.5,77.380005,1.56,109.0,1.4497038
2019-08-17,1.5,11.429999,4.79,17.32,1002.8,78.235,2.61,117.0,1.5217005
2019-08-18,2.8,15.139999,12.91,18.21,999.7,71.645004,3.02,95.0,1.3519452
2019-08-19,18.7,11.16,8.61,15.599999,997.7,90.855,3.3,76.0,0.98370916
2019-08-20,0.0,12.03,9.849999,15.309999,1005.3,83.68,1.89,137.0,1.8074039
2019-08-21,0.0,12.0,7.3799996,17.44,1011.2,73.545,2.74,93.0,1.2229836
2019-08-22,0.0,10.889999,8.889999,13.61,1016.0,80.04,1.99,86.0,1.0965903
2019-08-23,0.0,10.36,6.18,15.179999,1013.8,77.04,2.55,105.0,1.3212197
2019-08-24,0.0,9.09,6.2,12.23,1021.60004,82.055,2.6299999,93.0,1.1256247
2019-08-25,3.7,8.889999,4.68,12.349999,1013.0,88.205,1.8,56.0,0.6765827
2019-08-26,1.0,10.69,9.49,12.94,1015.8,85.48,2.86,72.0,0.9132707
2019-08-27,0.0,13.59,9.309999,19.72,1017.10004,81.335,2.4199998,107.0,1.4596691
2019-08-28,0.0,14.08,9.48,19.789999,1015.7,77.855,1.38,130.0,1.7950187
2019-08-29,10.400001,16.96,11.7,22.109999,1007.5,74.445,3.99,80.0,1.180234
2019-08-30,0.0,11.29,8.889999,18.859999,1007.9,90.85,1.8199999,72.0,0.9310127
2019-08-31,0.0,11.16,6.5899997,15.7,1006.9,85.735,1.74,81.0,1.0442896
2019-09-01,8.0,14.799999,8.24,20.029999,1003.10004,79.215004,4.44,104.0,1.466961
2019-09-02,0.0,10.36,8.5199995,18.08,1004.8,83.92,1.9399999,58.0,0.732712
2019-09-03,0.0,8.889999,2.79,13.719999,1002.2,63.895,3.37,118.0,1.4327818
2019-09-04,0.0,9.12,6.48,12.139999,1001.8,68.91,4.46,106.0,1.2957528
2019-09-05,3.2,5.08,1.16,8.98,999.4,87.560005,2.52,66.0,0.7138404
2019-09-06,0.0,6.73,4.0899997,10.41,999.60004,81.08,2.78,58.0,0.6612316
2019-09-07,0.0,6.68,4.65,10.0,1017.9,74.69,1.5899999,109.0,1.2295623
2019-09-08,0.0,6.56,1.28,11.139999,1022.10004,78.22,1.9,91.0,1.0205389
2019-09-09,0.0,8.41,4.93,12.98,1021.60004,71.415,1.27,116.0,1.3766018
2019-09-10,0.0,9.45,1.67,14.75,1015.7,77.340004,1.3,82.0,1.0053596
2019-09-11,0.0,13.28,8.21,18.08,1003.0,74.525,4.2599998,63.0,0.8578779
2019-09-12,6.4,9.429999,7.4199996,14.28,996.7,85.975006,3.08,40.0,0.4943899
2019-09-13,0.0,5.2799997,2.96,7.64,1002.8,79.895004,2.8,72.0,0.78249025
2019-09-14,0.0,3.85,0.84,7.69,1006.5,83.490005,1.7199999,93.0,0.9613012
2019-09-15,0.0,3.76,-1.13,5.8199997,994.8,80.565,5.99,73.0,0.7569954
2019-09-16,0.0,3.58,-0.74,7.6299996,999.4,77.515,1.4399999,84.0,0.86348
2019-09-17,2.6000001,3.8799999,1.1,6.1,1004.10004,85.595,1.79,74.0,0.7666893
2019-09-18,3.8,2.2,0.65,4.0299997,1011.10004,88.5,1.9399999,64.0,0.6221322
2019-09-19,0.0,2.23,-0.48,4.43,1014.10004,72.745,5.49,75.0,0.7286388
2019-09-20,0.0,2.12,0.81,4.8199997,1011.2,71.945,2.6799998,60.0,0.58150005
2019-09-21,0.0,1.55,-1.89,4.0,1013.0,70.22,3.1999998,71.0,0.6729558
2019-09-22,0.0,3.03,0.72999996,5.1099997,1023.3,66.775,2.03,63.0,0.6269174
2019-09-23,0.0,0.11,-2.9199998,4.47,1022.3,71.615,2.12,63.0,0.56173915
2019-09-24,0.0,0.21,-4.5299997,5.7,1016.9,69.465004,1.4,70.0,0.6286307
2019-09-25,0.0,6.1099997,1.28,9.809999,1012.9,67.985,2.3,44.0,0.48868257
2019-09-26,0.0,5.98,2.11,11.75,1015.60004,83.33,1.52,50.0,0.55226415
2019-09-27,0.0,6.25,1.89,11.36,1013.0,78.39,2.71,73.0,0.8143509
2019-09-28,2.3,1.43,-0.69,5.48,1005.8,90.98,0.95,63.0,0.596894
2019-09-29,8.900001,2.1299999,-0.19999999,5.44,993.0,90.62,3.48,31.0,0.30366293
2019-09-30,24.1,-0.14999999,-1.0,1.24,990.9,93.09376,1.5999999,38.0,0.34170204
2019-10-01,7.1,1.93,0.82,3.07,1001.7,82.875,4.5899997,37.0,0.35800332
2019-10-02,0.0,-0.089999996,-0.72999996,1.64,1016.5,69.86,3.84,52.0,0.46156505
2019-10-03,0.0,-0.95,-2.11,1.8199999,1025.0,64.895004,2.6699998,52.0,0.4434878
2019-10-04,0.0,-0.13,-2.58,1.9499999,1022.60004,66.065,2.05,60.0,0.5298011
2019-10-05,0.0,2.36,-1.2099999,3.81,1021.3,71.985,4.5299997,62.0,0.6027992
2019-10-06,0.0,3.47,2.62,4.36,1019.4,74.145004,6.14,37.0,0.3747936
2019-10-07,0.0,2.12,0.85999995,4.1,1017.8,75.575005,2.06,36.0,0.34760854
2019-10-08,0.0,0.0,-1.18,1.75,1009.0,76.965004,3.49,43.0,0.38476196
2019-10-09,0.0,-0.94,-3.3899999,1.53,1001.9,78.025,2.11,28.0,0.24228315
2019-10-10,0.0,-1.4399999,-3.6299999,2.18,998.10004,76.455,3.23,38.0,0.32287848
2019-10-11,0.0,-2.6699998,-5.19,1.06,996.2,73.075005,3.6,29.0,0.23420742
2019-10-12,0.0,-2.28,-4.58,-1.12,996.5,74.75,2.9199998,31.0,0.25452748
2019-10-13,0.0,-2.29,-3.6899998,-0.83,1003.8,83.43,2.03,38.0,0.31042752
2019-10-14,0.0,-4.23,-6.3999996,-0.82,1011.5,74.455,3.29,37.0,0.27610546
2019-10-15,1.6,-6.02,-9.09,-2.8,1017.0,80.475,0.9,14.0,0.09572484
2019-10-16,0.0,-5.8199997,-8.62,-1.3,1018.9,73.915,2.82,33.0,0.22751784
2019-10-17,0.0,-9.95,-14.219999,-4.5899997,1014.10004,78.24,1.87,32.0,0.17952503
2019-10-18,0.0,-2.22,-10.8,-0.07,1007.3,83.455,1.37,24.0,0.19621152
2019-10-19,0.0,-4.39,-8.29,-0.59999996,1014.5,70.94,3.25,25.0,0.18483481
2019-10-20,0.0,-6.5299997,-10.15,-3.6499999,1015.9,61.88,2.4099998,19.0,0.12683752
2019-10-21,0.0,-2.48,-7.25,0.06,1008.4,86.200005,1.04,22.0,0.17774521
2019-10-22,5.1,-1.0699999,-4.0099998,1.62,984.9,88.14,2.3899999,9.0,0.07828241
2019-10-23,1.9,0.14999999,-1.61,2.79,1000.10004,86.425,2.34,8.0,0.07239218
2019-10-24,2.0,-1.49,-4.0499997,0.51,1002.10004,86.62,2.9299998,12.0,0.101497516
2019-10-25,1.0,-1.73,-3.21,-0.26,995.9,88.105,3.83,4.0,0.03362573
2019-10-26,0.0,-3.29,-4.79,-0.71,999.8,77.265,5.3199997,15.0,0.11764078
2019-10-27,0.0,-5.5,-6.54,-4.46,1002.8,83.245,1.13,14.0,0.09907954
2019-10-28,2.7,-4.42,-10.57,-1.54,1010.0,76.105,3.61,9.0,0.06664722
2019-10-29,0.0,-4.58,-7.02,-2.06,1018.9,73.020004,2.82,12.0,0.087694764
2019-10-30,1.4,-6.62,-8.94,-3.11,1010.4,80.375,1.5899999,4.0,0.026686914
2019-10-31,2.0,-5.5899997,-9.11,-3.9499998,1007.60004,88.435,1.41,5.0,0.035120424
2019-11-01,1.9,-3.77,-6.5699997,-1.77,1005.10004,85.520004,0.94,7.0,0.05355642
2019-11-02,1.0,-7.17,-11.29,-3.6399999,996.60004,80.61,2.84,9.0,0.059012555
2019-11-03,2.1000001,-2.98,-7.1,-0.19999999,995.10004,84.405,4.08,11.0,0.087715
2019-11-04,0.0,-6.8199997,-10.42,-3.1999998,1002.8,82.64,2.05,10.0,0.06641842
2019-11-05,0.0,-5.39,-8.2699995,-1.9699999,1008.4,70.645004,3.3999999,9.0,0.06378191
2019-11-06,0.0,-8.29,-10.73,-4.0699997,1010.0,70.71,4.89,6.0,0.036831852
2019-11-07,0.0,-9.469999,-11.25,-6.7799997,1013.5,69.245,2.8999999,10.0,0.057580795
2019-11-08,0.0,-13.13,-14.599999,-10.15,1018.8,74.595,3.6999998,6.0,0.028074758
2019-11-09,0.0,-15.66,-17.89,-13.33,1024.4,77.98,3.6499999,8.0,0.03201441
2019-11-10,0.0,-15.48,-17.38,-13.86,1024.9,67.235,4.2,1.0,0.004044915
2019-11-11,0.0,-14.54,-21.09,-10.99,1018.9,73.15,4.0899997,3.0,0.012911472
2019-11-12,0.0,-10.12,-16.38,-6.5,1013.10004,81.185,3.83,3.0,0.01668967
2019-11-13,0.0,-6.17,-10.889999,-3.3799999,1004.60004,81.98,5.3399997,4.0,0.027385311
2019-11-14,0.0,-4.87,-10.96,-2.1499999,1007.10004,80.675,2.27,2.0,0.014534908
2019-11-15,0.0,-3.56,-6.0499997,-0.61,1017.2,79.765,2.1,2.0,0.015325028
2019-11-16,0.0,-11.45,-14.2,-4.68,1021.60004,87.605,1.7099999,3.0,0.015416709
2019-11-17,0.0,-7.74,-13.63,-4.89,1019.10004,89.685,1.7099999,2.6666667,0.016725782
2019-11-18,1.4,-8.099999,-12.23,-6.43,1023.4,88.450005,1.53,2.3333333,0.014326006
2019-11-19,1.3000001,-3.21,-9.19,-0.55,1020.8,84.48,4.12,2.0,0.015529177
2019-11-20,0.0,-0.44,-3.84,2.36,1019.5,82.545,3.62,1.0,0.008736751
2019-11-21,0.0,-4.49,-9.599999,3.26,1025.8,83.725,2.1399999,0.875,0.0063918745
2019-11-22,0.0,-9.44,-12.87,-7.0299997,1023.9,90.9,2.19,0.75,0.004292788
2019-11-23,0.0,-4.63,-10.16,-2.4099998,1020.5,94.422226,1.91,0.625,0.0045520966
2019-11-24,1.8000001,-2.1599998,-3.58,-1.61,1017.4,89.59862,0.89,0.5,0.004072304
2019-11-25,0.0,-1.77,-4.52,2.24,1012.60004,84.775,1.4699999,0.375,0.0031144696
2019-11-26,0.0,-2.98,-5.54,0.42,1007.2,76.415,3.51,0.25,0.0019780358
2019-11-27,0.0,-8.059999,-10.24,-3.1899998,1005.60004,70.57,3.02,0.125,0.0007788417
2019-11-28,0.0,-12.99,-18.119999,-8.98,995.8,78.42,2.1299999,0.0,0.0
2019-11-29,0.0,-8.679999,-17.66,-3.9399998,988.7,71.200005,4.94,0.0,0.0
2019-11-30,3.0,-6.94,-8.53,-3.3899999,991.9,74.685,7.97,0.0,0.0
2019-12-01,10.6,-3.6799998,-8.17,-2.37,985.10004,90.445,12.17,0.0,0.0
2019-12-02,1.8000001,-2.74,-4.0699997,-1.8,995.3,80.41,9.429999,0.0,0.0
2019-12-03,9.3,-3.4299998,-4.25,-2.18,992.3,89.845,1.51,0.0,0.0
2019-12-04,0.8,2.6299999,-3.25,5.9,984.5,85.285,2.82,0.0,0.0
2019-12-05,0.0,1.0799999,-2.25,4.97,973.2,74.35,3.6499999,0.0,0.0
2019-12-06,0.0,-5.3599997,-7.4199996,0.44,975.5,72.11,2.6399999,0.0,0.0
2019-12-07,3.0,-8.88,-10.3,-4.99,977.9,88.565,1.01,0.0,0.0
2019-12-08,0.0,-7.1499996,-12.07,-3.6599998,980.2,79.335,2.08,0.0,0.0
2019-12-09,0.3,-10.599999,-13.57,-5.7599998,984.9,71.62,2.8,0.0,0.0
2019-12-10,0.0,-8.48,-11.96,-5.2799997,1001.7,67.885,3.77,0.0,0.0
2019-12-11,1.6,-4.77,-13.2,0.96,985.10004,76.44,4.97,0.0,0.0
2019-12-12,0.0,-5.96,-12.179999,2.3,988.7,76.200005,2.95,0.0,0.0
2019-12-13,0.0,-4.8599997,-9.65,-1.29,990.0,68.215004,3.9299998,0.0,0.0
2019-12-14,0.0,-5.8599997,-10.08,-1.4499999,997.7,76.215004,3.9199998,0.0,0.0
2019-12-15,0.0,-1.81,-2.6799998,-0.42999998,995.8,83.25,4.44,0.0,0.0
2019-12-16,0.90000004,-6.6099997,-8.82,-2.1599998,993.8,86.03,2.06,0.0,0.0
2019-12-17,1.7,-6.04,-9.66,-2.21,992.5,91.295006,1.3199999,0.0,0.0
2019-12-18,1.4,-1.5,-3.6599998,-0.06,994.60004,87.450005,1.74,0.0,0.0
2019-12-19,0.0,-3.11,-5.73,0.82,1005.7,81.275,3.08,0.0,0.0
2019-12-20,0.0,-11.509999,-15.54,-4.7799997,1005.3,89.0,1.89,0.0,0.0
2019-12-21,1.5,-9.42,-17.76,-5.94,996.0,88.03,4.74,0.0,0.0
2019-12-22,1.1,-7.19,-11.429999,-4.15,996.5,87.020004,2.4299998,0.0,0.0
2019-12-23,1.6,-5.7599998,-7.37,-3.9399998,999.0,90.82,1.11,0.0,0.0
2019-12-24,0.0,-4.0899997,-6.96,-1.53,1005.3,89.135,1.56,0.0,0.0
2019-12-25,0.0,-3.32,-4.75,-1.6999999,1015.8,85.425,1.92,0.0,0.0
2019-12-26,0.0,-7.94,-13.07,-2.04,1026.1,71.705,3.35,0.0,0.0
2019-12-27,0.0,-12.719999,-14.48,-9.03,1032.3,81.775,2.78,0.0,0.0
2019-12-28,2.9,-7.22,-15.549999,1.73,1014.7,83.275,3.09,0.0,0.0
2019-12-29,6.1,1.13,-4.63,4.96,991.10004,87.65,3.08,0.0,0.0
2019-12-30,1.4,-2.54,-4.98,0.57,983.10004,88.9,3.35,0.0,0.0
2019-12-31,0.0,-3.6999998,-7.5699997,-1.8299999,995.7,75.14,6.98,0.0,0.0
2020-01-01,8.900001,-5.42,-6.6,-1.9699999,986.0,92.700005,2.08,0.0,0.0
2020-01-02,7.3,2.3999999,-5.7,4.08,974.60004,78.835,5.25,0.0,0.0
2020-01-03,2.4,-1.77,-4.11,4.65,964.8,77.75,4.75,0.0,0.0
2020-01-04,0.0,-4.64,-6.75,-2.29,988.60004,76.995,6.7999997,0.0,0.0
2020-01-05,1.0,-6.79,-9.07,-4.65,1002.4,69.765,3.3,0.0,0.0
2020-01-06,2.4,-6.97,-10.12,-4.6,997.9,92.25,1.05,0.0,0.0
2020-01-07,1.2,-0.38,-4.73,1.73,989.8,83.485,2.18,0.0,0.0
