Date,head
2012-10-10,374.29
2012-10-11,374.3
2012-10-12,374.3
2012-10-13,374.31
2012-10-14,374.3
2012-10-15,374.3
2012-10-16,374.3
2012-10-17,374.29
2012-10-18,374.29
2012-10-19,374.29
2012-10-20,374.28
2012-10-21,374.28
2012-10-22,374.27
2012-10-23,374.27
2012-10-24,374.27
2012-10-25,374.27
2012-10-26,374.27
2012-10-27,374.27
2012-10-28,374.28
2012-10-29,374.29
2012-10-30,374.29
2012-10-31,374.3
2012-11-01,374.3
2012-11-02,374.3
2012-11-03,374.3
2012-11-04,374.32
2012-11-05,374.35
2012-11-06,374.39
2012-11-07,374.42
2012-11-08,374.44
2012-11-09,374.45
2012-11-10,374.45
2012-11-11,374.43
2012-11-12,374.43
2012-11-13,374.44
2012-11-14,374.45
2012-11-15,374.46
2012-11-16,374.46
2012-11-17,374.44
2012-11-18,374.41
2012-11-19,374.39
2012-11-20,374.38
2012-11-21,374.37
2012-11-22,374.36
2012-11-23,374.35
2012-11-24,374.34
2012-11-25,374.33
2012-11-26,374.33
2012-11-27,374.33
2012-11-28,374.32
2012-11-29,374.34
2012-11-30,374.39
2012-12-01,374.42
2012-12-02,374.45
2012-12-03,374.47
2012-12-04,374.49
2012-12-05,374.51
2012-12-06,374.53
2012-12-07,374.55
2012-12-08,374.56
2012-12-09,374.56
2012-12-10,374.55
2012-12-11,374.53
2012-12-12,374.51
2012-12-13,374.49
2012-12-14,374.47
2012-12-15,374.47
2012-12-16,374.49
2012-12-17,374.55
2012-12-18,374.67
2012-12-19,374.8
2012-12-20,374.89
2012-12-21,374.93
2012-12-22,374.96
2012-12-23,375.11
2012-12-24,375.23
2012-12-25,375.23
2012-12-26,375.22
2012-12-27,375.21
2012-12-28,375.24
2012-12-29,375.25
2012-12-30,375.21
2012-12-31,375.18
2013-01-01,375.14
2013-01-02,375.09
2013-01-03,375.04
2013-01-04,374.99
2013-01-05,375.04
2013-01-06,375.09
2013-01-07,375.13
2013-01-08,375.16
2013-01-09,375.21
2013-01-10,375.22
2013-01-11,375.19
2013-01-12,375.15
2013-01-13,375.11
2013-01-14,375.06
2013-01-15,375.02
2013-01-16,374.98
2013-01-17,374.95
2013-01-18,374.92
2013-01-19,374.89
2013-01-20,374.87
2013-01-21,374.84
2013-01-22,374.82
2013-01-23,374.8
2013-01-24,374.78
2013-01-25,374.76
2013-01-26,374.74
2013-01-27,374.73
2013-01-28,374.71
2013-01-29,374.71
2013-01-30,374.8
2013-01-31,374.91
2013-02-01,375.01
2013-02-02,375.16
2013-02-03,375.32
2013-02-04,375.42
2013-02-05,375.58
2013-02-06,375.71
2013-02-07,375.76
2013-02-08,375.74
2013-02-09,375.68
2013-02-10,375.61
2013-02-11,375.54
2013-02-12,375.45
2013-02-13,375.39
2013-02-14,375.35
2013-02-15,375.31
2013-02-16,375.25
2013-02-17,375.19
2013-02-18,375.13
2013-02-19,375.08
2013-02-20,375.05
2013-02-21,375.03
2013-02-22,375.01
2013-02-23,374.99
2013-02-24,374.96
2013-02-25,374.92
2013-02-26,374.89
2013-02-27,374.86
2013-02-28,374.84
2013-03-01,374.83
2013-03-02,374.83
2013-03-03,374.85
2013-03-04,374.84
2013-03-05,374.85
2013-03-06,374.85
2013-03-07,374.86
2013-03-08,374.86
2013-03-09,374.86
2013-03-10,374.88
2013-03-11,374.89
2013-03-12,374.91
2013-03-13,374.91
2013-03-14,374.91
2013-03-15,374.88
2013-03-16,374.86
2013-03-17,374.84
2013-03-18,374.83
2013-03-19,374.81
2013-03-20,374.82
2013-03-21,374.84
2013-03-22,374.87
2013-03-23,374.89
2013-03-24,374.91
2013-03-25,374.92
2013-03-26,374.9
2013-03-27,374.87
2013-03-28,374.84
2013-03-29,374.81
2013-03-30,374.81
2013-03-31,374.81
2013-04-01,374.8
2013-04-02,374.79
2013-04-03,374.78
2013-04-04,374.76
2013-04-05,374.74
2013-04-06,374.72
2013-04-07,374.71
2013-04-08,374.7
2013-04-09,374.68
2013-04-10,374.67
2013-04-11,374.67
2013-04-12,374.68
2013-04-13,374.68
2013-04-14,374.69
2013-04-15,374.69
2013-04-16,374.69
2013-04-17,374.67
2013-04-18,374.66
2013-04-19,374.65
2013-04-20,374.72
2013-04-21,374.77
2013-04-22,374.78
2013-04-23,374.76
2013-04-24,374.73
2013-04-25,374.71
2013-04-26,374.69
2013-04-27,374.67
2013-04-28,374.66
2013-04-29,374.65
2013-04-30,374.64
2013-05-01,374.63
2013-05-02,374.64
2013-05-03,374.63
2013-05-04,374.62
2013-05-05,374.61
2013-05-06,374.6
2013-05-07,374.59
2013-05-08,374.58
2013-05-09,374.58
2013-05-10,374.58
2013-05-11,374.58
2013-05-12,374.59
2013-05-13,374.59
2013-05-14,374.59
2013-05-15,374.58
2013-05-16,374.57
2013-05-17,374.56
2013-05-18,374.55
2013-05-19,374.55
2013-05-20,374.54
2013-05-21,374.54
2013-05-22,374.53
2013-05-23,374.53
2013-05-24,374.52
2013-05-25,374.52
2013-05-26,374.52
2013-05-27,374.55
2013-05-28,374.6
2013-05-29,374.64
2013-05-30,374.67
2013-05-31,374.74
2013-06-01,374.95
2013-06-02,375.19
2013-06-03,375.47
2013-06-04,375.61
2013-06-05,375.62
2013-06-06,375.59
2013-06-07,375.54
2013-06-08,375.48
2013-06-09,375.44
2013-06-10,375.55
2013-06-11,375.63
2013-06-12,375.7
2013-06-13,375.69
2013-06-14,375.71
2013-06-15,375.67
2013-06-16,375.59
2013-06-17,375.51
2013-06-18,375.43
2013-06-19,375.37
2013-06-20,375.31
2013-06-21,375.27
2013-06-22,375.23
2013-06-23,375.18
2013-06-24,375.11
2013-06-25,375.04
2013-06-26,374.97
2013-06-27,374.92
2013-06-28,374.89
2013-06-29,374.87
2013-06-30,374.86
2013-07-01,374.84
2013-07-02,374.82
2013-07-03,374.81
2013-07-04,374.79
2013-07-05,374.77
2013-07-06,374.74
2013-07-07,374.72
2013-07-08,374.7
2013-07-09,374.68
2013-07-10,374.66
2013-07-11,374.64
2013-07-12,374.63
2013-07-13,374.61
2013-07-14,374.6
2013-07-15,374.58
2013-07-16,374.57
2013-07-17,374.56
2013-07-18,374.55
2013-07-19,374.54
2013-07-20,374.53
2013-07-21,374.52
2013-07-22,374.51
2013-07-23,374.5
2013-07-24,374.49
2013-07-25,374.49
2013-07-26,374.48
2013-07-27,374.48
2013-07-28,374.48
2013-07-29,374.47
2013-07-30,374.49
2013-07-31,374.49
2013-08-01,374.48
2013-08-02,374.47
2013-08-03,374.47
2013-08-04,374.46
2013-08-05,374.49
2013-08-06,374.48
2013-08-07,374.47
2013-08-08,374.46
2013-08-09,374.46
2013-08-10,374.48
2013-08-11,374.47
2013-08-12,374.47
2013-08-13,374.45
2013-08-14,374.45
2013-08-15,374.44
2013-08-16,374.43
2013-08-17,374.43
2013-08-18,374.42
2013-08-19,374.42
2013-08-20,374.42
2013-08-21,374.43
2013-08-22,374.43
2013-08-23,374.42
2013-08-24,374.42
2013-08-25,374.44
2013-08-26,374.49
2013-08-27,374.53
2013-08-28,374.56
2013-08-29,374.57
2013-08-30,374.56
2013-08-31,374.53
2013-09-01,374.5
2013-09-02,374.48
2013-09-03,374.46
2013-09-04,374.45
2013-09-05,374.44
2013-09-06,374.42
2013-09-07,374.42
2013-09-08,374.41
2013-09-09,374.42
2013-09-10,374.45
2013-09-11,374.46
2013-09-12,374.46
2013-09-13,374.49
2013-09-14,374.53
2013-09-15,374.56
2013-09-16,374.6
2013-09-17,374.62
2013-09-18,374.63
2013-09-19,374.65
2013-09-20,374.67
2013-09-21,374.69
2013-09-22,374.7
2013-09-23,374.7
2013-09-24,374.69
2013-09-25,374.65
2013-09-26,374.62
2013-09-27,374.59
2013-09-28,374.57
2013-09-29,374.55
2013-09-30,374.53
2013-10-01,374.52
2013-10-02,374.5
2013-10-03,374.49
2013-10-04,374.48
2013-10-05,374.47
2013-10-06,374.48
2013-10-07,374.49
2013-10-08,374.5
2013-10-09,374.5
2013-10-10,374.49
2013-10-11,374.49
2013-10-12,374.5
2013-10-13,374.51
2013-10-14,374.51
2013-10-15,374.51
2013-10-16,374.54
2013-10-17,374.59
2013-10-18,374.63
2013-10-19,374.65
2013-10-20,374.67
2013-10-21,374.67
2013-10-22,374.68
2013-10-23,374.65
2013-10-24,374.69
2013-10-25,374.7
2013-10-26,374.69
2013-10-27,374.67
2013-10-28,374.66
2013-10-29,374.64
2013-10-30,374.62
2013-10-31,374.62
2013-11-01,374.61
2013-11-02,374.6
2013-11-03,374.6
2013-11-04,374.61
2013-11-05,374.62
2013-11-06,374.65
2013-11-07,374.69
2013-11-08,374.73
2013-11-09,374.76
2013-11-10,374.79
2013-11-11,374.87
2013-11-12,374.97
2013-11-13,375.0
2013-11-14,375.03
2013-11-15,375.04
2013-11-16,375.04
2013-11-17,375.03
2013-11-18,375.0
2013-11-19,374.97
2013-11-20,374.96
2013-11-21,374.97
2013-11-22,374.96
2013-11-23,374.95
2013-11-24,374.95
2013-11-25,374.95
2013-11-26,374.95
2013-11-27,374.94
2013-11-28,374.92
2013-11-29,374.88
2013-11-30,374.84
2013-12-01,374.8
2013-12-02,374.78
2013-12-03,374.76
2013-12-04,374.75
2013-12-05,374.73
2013-12-06,374.72
2013-12-07,374.7
2013-12-08,374.69
2013-12-09,374.69
2013-12-10,374.68
2013-12-11,374.67
2013-12-12,374.67
2013-12-13,374.66
2013-12-14,374.65
2013-12-15,374.64
2013-12-16,374.63
2013-12-17,374.63
2013-12-18,374.62
2013-12-19,374.61
2013-12-20,374.6
2013-12-21,374.59
2013-12-22,374.59
2013-12-23,374.59
2013-12-24,374.59
2013-12-25,374.6
2013-12-26,374.59
2013-12-27,374.59
2013-12-28,374.6
2013-12-29,374.61
2013-12-30,374.64
2013-12-31,374.65
2014-01-01,374.66
2014-01-02,374.66
2014-01-03,374.64
2014-01-04,374.63
2014-01-05,374.61
2014-01-06,374.61
2014-01-07,374.61
2014-01-08,374.6
2014-01-09,374.6
2014-01-10,374.59
2014-01-11,374.59
2014-01-12,374.6
2014-01-13,374.62
2014-01-14,374.64
2014-01-15,374.68
2014-01-16,374.69
2014-01-17,374.7
2014-01-18,374.71
2014-01-19,374.7
2014-01-20,374.69
2014-01-21,374.68
2014-01-22,374.66
2014-01-23,374.65
2014-01-24,374.64
2014-01-25,374.63
2014-01-26,374.64
2014-01-27,374.66
2014-01-28,374.68
2014-01-29,374.7
2014-01-30,374.72
2014-01-31,374.72
2014-02-01,374.72
2014-02-02,374.7
2014-02-03,374.69
2014-02-04,374.69
2014-02-05,374.71
2014-02-06,374.73
2014-02-07,374.74
2014-02-08,374.74
2014-02-09,374.74
2014-02-10,374.73
2014-02-11,374.72
2014-02-12,374.71
2014-02-13,374.71
2014-02-14,374.7
2014-02-15,374.7
2014-02-16,374.69
2014-02-17,374.71
2014-02-18,374.71
2014-02-19,374.71
2014-02-20,374.71
2014-02-21,374.7
2014-02-22,374.69
2014-02-23,374.68
2014-02-24,374.67
2014-02-25,374.65
2014-02-26,374.64
2014-02-27,374.63
2014-02-28,374.62
2014-03-01,374.63
2014-03-02,374.62
2014-03-03,374.62
2014-03-04,374.61
2014-03-05,374.6
2014-03-06,374.59
2014-03-07,374.58
2014-03-08,374.57
2014-03-09,374.56
2014-03-10,374.56
2014-03-11,374.55
2014-03-12,374.54
2014-03-13,374.54
2014-03-14,374.53
2014-03-15,374.53
2014-03-16,374.53
2014-03-17,374.53
2014-03-18,374.52
2014-03-19,374.52
2014-03-20,374.52
2014-03-21,374.51
2014-03-22,374.51
2014-03-23,374.51
2014-03-24,374.52
2014-03-25,374.51
2014-03-26,374.52
2014-03-27,374.52
2014-03-28,374.51
2014-03-29,374.5
2014-03-30,374.5
2014-03-31,374.49
2014-04-01,374.49
2014-04-02,374.48
2014-04-03,374.48
2014-04-04,374.48
2014-04-05,374.47
2014-04-06,374.47
2014-04-07,374.47
2014-04-08,374.47
2014-04-09,374.46
2014-04-10,374.46
2014-04-11,374.46
2014-04-12,374.46
2014-04-13,374.45
2014-04-14,374.45
2014-04-15,374.45
2014-04-16,374.45
2014-04-17,374.44
2014-04-18,374.44
2014-04-19,374.44
2014-04-20,374.45
2014-04-21,374.44
2014-04-22,374.44
2014-04-23,374.44
2014-04-24,374.43
2014-04-25,374.43
2014-04-26,374.43
2014-04-27,374.43
2014-04-28,374.43
2014-04-29,374.44
2014-04-30,374.45
2014-05-01,374.46
2014-05-02,374.48
2014-05-03,374.51
2014-05-04,374.51
2014-05-05,374.51
2014-05-06,374.51
2014-05-07,374.48
2014-05-08,374.47
2014-05-09,374.46
2014-05-10,374.45
2014-05-11,374.45
2014-05-12,374.45
2014-05-13,374.44
2014-05-14,374.44
2014-05-15,374.45
2014-05-16,374.45
2014-05-17,374.45
2014-05-18,374.44
2014-05-19,374.43
2014-05-20,374.43
2014-05-21,374.42
2014-05-22,374.41
2014-05-23,374.4
2014-05-24,374.4
2014-05-25,374.4
2014-05-26,374.39
2014-05-27,374.43
2014-05-28,374.48
2014-05-29,374.53
2014-05-30,374.56
2014-05-31,374.57
2014-06-01,374.56
2014-06-02,374.53
2014-06-03,374.52
2014-06-04,374.51
2014-06-05,374.5
2014-06-06,374.48
2014-06-07,374.47
2014-06-08,374.46
2014-06-09,374.44
2014-06-10,374.42
2014-06-11,374.4
2014-06-12,374.38
2014-06-13,374.37
2014-06-14,374.36
2014-06-15,374.36
2014-06-16,374.35
2014-06-17,374.35
2014-06-18,374.34
2014-06-19,374.34
2014-06-20,374.33
2014-06-21,374.33
2014-06-22,374.33
2014-06-23,374.33
2014-06-24,374.33
2014-06-25,374.32
2014-06-26,374.32
2014-06-27,374.32
2014-06-28,374.32
2014-06-29,374.33
2014-06-30,374.34
2014-07-01,374.35
2014-07-02,374.34
2014-07-03,374.34
2014-07-04,374.34
2014-07-05,374.33
2014-07-06,374.34
2014-07-07,374.34
2014-07-08,374.34
2014-07-09,374.37
2014-07-10,374.4
2014-07-11,374.42
2014-07-12,374.44
2014-07-13,374.45
2014-07-14,374.45
2014-07-15,374.45
2014-07-16,374.44
2014-07-17,374.43
2014-07-18,374.42
2014-07-19,374.4
2014-07-20,374.38
2014-07-21,374.38
2014-07-22,374.4
2014-07-23,374.44
2014-07-24,374.47
2014-07-25,374.47
2014-07-26,374.47
2014-07-27,374.46
2014-07-28,374.44
2014-07-29,374.45
2014-07-30,374.45
2014-07-31,374.49
2014-08-01,374.51
2014-08-02,374.51
2014-08-03,374.5
2014-08-04,374.48
2014-08-05,374.47
2014-08-06,374.48
2014-08-07,374.5
2014-08-08,374.48
2014-08-09,374.45
2014-08-10,374.43
2014-08-11,374.42
2014-08-12,374.41
2014-08-13,374.41
2014-08-14,374.4
2014-08-15,374.4
2014-08-16,374.4
2014-08-17,374.39
2014-08-18,374.39
2014-08-19,374.38
2014-08-20,374.38
2014-08-21,374.38
2014-08-22,374.37
2014-08-23,374.37
2014-08-24,374.36
2014-08-25,374.35
2014-08-26,374.36
2014-08-27,374.44
2014-08-28,374.5
2014-08-29,374.53
2014-08-30,374.54
2014-08-31,374.55
2014-09-01,374.62
2014-09-02,374.68
2014-09-03,374.69
2014-09-04,374.68
2014-09-05,374.67
2014-09-06,374.65
2014-09-07,374.61
2014-09-08,374.58
2014-09-09,374.55
2014-09-10,374.53
2014-09-11,374.51
2014-09-12,374.5
2014-09-13,374.53
2014-09-14,374.58
2014-09-15,374.63
2014-09-16,374.68
2014-09-17,374.7
2014-09-18,374.71
2014-09-19,374.71
2014-09-20,374.69
2014-09-21,374.65
2014-09-22,374.62
2014-09-23,374.63
2014-09-24,374.66
2014-09-25,374.66
2014-09-26,374.66
2014-09-27,374.64
2014-09-28,374.61
2014-09-29,374.58
2014-09-30,374.55
2014-10-01,374.53
2014-10-02,374.51
2014-10-03,374.5
2014-10-04,374.49
2014-10-05,374.48
2014-10-06,374.47
2014-10-07,374.46
2014-10-08,374.45
2014-10-09,374.45
2014-10-10,374.46
2014-10-11,374.46
2014-10-12,374.45
2014-10-13,374.45
2014-10-14,374.45
2014-10-15,374.45
2014-10-16,374.45
2014-10-17,374.48
2014-10-18,374.52
2014-10-19,374.56
2014-10-20,374.58
2014-10-21,374.59
2014-10-22,374.61
2014-10-23,374.66
2014-10-24,374.74
2014-10-25,374.78
2014-10-26,374.79
2014-10-27,374.77
2014-10-28,374.75
2014-10-29,374.73
2014-10-30,374.71
2014-10-31,374.68
2014-11-01,374.66
2014-11-02,374.64
2014-11-03,374.63
2014-11-04,374.62
2014-11-05,374.6
2014-11-06,374.59
2014-11-07,374.59
2014-11-08,374.6
2014-11-09,374.62
2014-11-10,374.63
2014-11-11,374.63
2014-11-12,374.61
2014-11-13,374.59
2014-11-14,374.58
2014-11-15,374.57
2014-11-16,374.56
2014-11-17,374.56
2014-11-18,374.56
2014-11-19,374.61
2014-11-20,374.69
2014-11-21,374.75
2014-11-22,374.78
2014-11-23,374.78
2014-11-24,374.77
2014-11-25,374.75
2014-11-26,374.73
2014-11-27,374.71
2014-11-28,374.69
2014-11-29,374.67
2014-11-30,374.66
2014-12-01,374.64
2014-12-02,374.63
2014-12-03,374.62
2014-12-04,374.61
2014-12-05,374.6
2014-12-06,374.59
2014-12-07,374.58
2014-12-08,374.58
2014-12-09,374.57
2014-12-10,374.57
2014-12-11,374.56
2014-12-12,374.56
2014-12-13,374.57
2014-12-14,374.58
2014-12-15,374.61
2014-12-16,374.64
2014-12-17,374.65
2014-12-18,374.66
2014-12-19,374.67
2014-12-20,374.7
2014-12-21,374.75
2014-12-22,374.78
2014-12-23,374.8
2014-12-24,374.79
2014-12-25,374.78
2014-12-26,374.77
2014-12-27,374.77
2014-12-28,374.75
2014-12-29,374.74
2014-12-30,374.73
2014-12-31,374.72
2015-01-01,374.71
2015-01-02,374.71
2015-01-03,374.75
2015-01-04,374.86
2015-01-05,375.0
2015-01-06,375.08
2015-01-07,375.1
2015-01-08,375.11
2015-01-09,375.16
2015-01-10,375.32
2015-01-11,375.41
2015-01-12,375.46
2015-01-13,375.47
2015-01-14,375.44
2015-01-15,375.41
2015-01-16,375.37
2015-01-17,375.33
2015-01-18,375.3
2015-01-19,375.27
2015-01-20,375.24
2015-01-21,375.2
2015-01-22,375.16
2015-01-23,375.12
2015-01-24,375.08
2015-01-25,375.05
2015-01-26,375.04
2015-01-27,375.02
2015-01-28,375.03
2015-01-29,375.05
2015-01-30,375.08
2015-01-31,375.11
2015-02-01,375.1
2015-02-02,375.07
2015-02-03,375.04
2015-02-04,375.0
2015-02-05,374.98
2015-02-06,374.97
2015-02-07,374.95
2015-02-08,374.92
2015-02-09,374.9
2015-02-10,374.88
2015-02-11,374.85
2015-02-12,374.84
2015-02-13,374.83
2015-02-14,374.83
2015-02-15,374.82
2015-02-16,374.81
2015-02-17,374.81
2015-02-18,374.79
2015-02-19,374.79
2015-02-20,374.78
2015-02-21,374.77
2015-02-22,374.77
2015-02-23,374.8
2015-02-24,374.82
2015-02-25,374.83
2015-02-26,374.84
2015-02-27,374.84
2015-02-28,374.82
2015-03-01,374.82
2015-03-02,374.81
2015-03-03,374.85
2015-03-04,374.89
2015-03-05,374.92
2015-03-06,374.94
2015-03-07,374.96
2015-03-08,374.98
2015-03-09,374.99
2015-03-10,374.98
2015-03-11,374.96
2015-03-12,374.93
2015-03-13,374.91
2015-03-14,374.89
2015-03-15,374.89
2015-03-16,374.88
2015-03-17,374.88
2015-03-18,374.86
2015-03-19,374.84
2015-03-20,374.81
2015-03-21,374.8
2015-03-22,374.78
2015-03-23,374.77
2015-03-24,374.76
2015-03-25,374.74
2015-03-26,374.73
2015-03-27,374.72
2015-03-28,374.72
2015-03-29,374.71
2015-03-30,374.72
2015-03-31,374.78
2015-04-01,374.82
2015-04-02,374.89
2015-04-03,374.98
2015-04-04,375.03
2015-04-05,375.04
2015-04-06,375.04
2015-04-07,375.04
2015-04-08,375.01
2015-04-09,374.96
2015-04-10,374.92
2015-04-11,374.88
2015-04-12,374.85
2015-04-13,374.83
2015-04-14,374.82
2015-04-15,374.8
2015-04-16,374.79
2015-04-17,374.77
2015-04-18,374.76
2015-04-19,374.75
2015-04-20,374.74
2015-04-21,374.73
2015-04-22,374.72
2015-04-23,374.71
2015-04-24,374.7
2015-04-25,374.69
2015-04-26,374.69
2015-04-27,374.69
2015-04-28,374.73
2015-04-29,374.76
2015-04-30,374.76
2015-05-01,374.77
2015-05-02,374.77
2015-05-03,374.78
2015-05-04,374.78
2015-05-05,374.8
2015-05-06,374.82
2015-05-07,374.9
2015-05-08,374.94
2015-05-09,374.93
2015-05-10,374.89
2015-05-11,374.86
2015-05-12,374.84
2015-05-13,374.82
2015-05-14,374.8
2015-05-15,374.78
2015-05-16,374.76
2015-05-17,374.74
2015-05-18,374.73
2015-05-19,374.71
2015-05-20,374.7
2015-05-21,374.69
2015-05-22,374.68
2015-05-23,374.67
2015-05-24,374.65
2015-05-25,374.64
2015-05-26,374.63
2015-05-27,374.62
2015-05-28,374.62
2015-05-29,374.61
2015-05-30,374.61
2015-05-31,374.6
2015-06-01,374.59
2015-06-02,374.58
2015-06-03,374.57
2015-06-04,374.56
2015-06-05,374.55
2015-06-06,374.54
2015-06-07,374.53
2015-06-08,374.57
2015-06-09,374.63
2015-06-10,374.68
2015-06-11,374.71
2015-06-12,374.7
2015-06-13,374.66
2015-06-14,374.63
2015-06-15,374.6
2015-06-16,374.58
2015-06-17,374.56
2015-06-18,374.55
2015-06-19,374.55
2015-06-20,374.54
2015-06-21,374.53
2015-06-22,374.53
2015-06-23,374.54
2015-06-24,374.54
2015-06-25,374.54
2015-06-26,374.53
2015-06-27,374.52
2015-06-28,374.52
2015-06-29,374.51
2015-06-30,374.5
2015-07-01,374.49
2015-07-02,374.48
2015-07-03,374.47
2015-07-04,374.46
2015-07-05,374.45
2015-07-06,374.44
2015-07-07,374.43
2015-07-08,374.43
2015-07-09,374.43
2015-07-10,374.43
2015-07-11,374.43
2015-07-12,374.42
2015-07-13,374.42
2015-07-14,374.41
2015-07-15,374.41
2015-07-16,374.4
2015-07-17,374.39
2015-07-18,374.38
2015-07-19,374.38
2015-07-20,374.38
2015-07-21,374.37
2015-07-22,374.37
2015-07-23,374.37
2015-07-24,374.37
2015-07-25,374.38
2015-07-26,374.39
2015-07-27,374.4
2015-07-28,374.39
2015-07-29,374.38
2015-07-30,374.37
2015-07-31,374.36
2015-08-01,374.36
2015-08-02,374.35
2015-08-03,374.35
2015-08-04,374.34
2015-08-05,374.34
2015-08-06,374.33
2015-08-07,374.33
2015-08-08,374.32
2015-08-09,374.32
2015-08-10,374.31
2015-08-11,374.31
2015-08-12,374.31
2015-08-13,374.3
2015-08-14,374.3
2015-08-15,374.33
2015-08-16,374.36
2015-08-17,374.36
2015-08-18,374.36
2015-08-19,374.36
2015-08-20,374.36
2015-08-21,374.36
2015-08-22,374.36
2015-08-23,374.35
2015-08-24,374.34
2015-08-25,374.33
2015-08-26,374.32
2015-08-27,374.32
2015-08-28,374.31
2015-08-29,374.31
2015-08-30,374.3
2015-08-31,374.3
2015-09-01,374.3
2015-09-02,374.29
2015-09-03,374.29
2015-09-04,374.29
2015-09-05,374.29
2015-09-06,374.29
2015-09-07,374.29
2015-09-08,374.3
2015-09-09,374.29
2015-09-10,374.29
2015-09-11,374.29
2015-09-12,374.29
2015-09-13,374.29
2015-09-14,374.28
2015-09-15,374.29
2015-09-16,374.29
2015-09-17,374.29
2015-09-18,374.29
2015-09-19,374.29
2015-09-20,374.29
2015-09-21,374.3
2015-09-22,374.3
2015-09-23,374.3
2015-09-24,374.3
2015-09-25,374.3
2015-09-26,374.29
2015-09-27,374.28
2015-09-28,374.28
2015-09-29,374.29
2015-09-30,374.29
2015-10-01,374.28
2015-10-02,374.28
2015-10-03,374.28
2015-10-04,374.28
2015-10-05,374.31
2015-10-06,374.32
2015-10-07,374.34
2015-10-08,374.36
2015-10-09,374.36
2015-10-10,374.37
2015-10-11,374.36
2015-10-12,374.35
2015-10-13,374.34
2015-10-14,374.34
2015-10-15,374.36
2015-10-16,374.37
2015-10-17,374.36
2015-10-18,374.36
2015-10-19,374.36
2015-10-20,374.35
2015-10-21,374.35
2015-10-22,374.34
2015-10-23,374.33
2015-10-24,374.33
2015-10-25,374.33
2015-10-26,374.33
2015-10-27,374.33
2015-10-28,374.32
2015-10-29,374.32
2015-10-30,374.32
2015-10-31,374.31
2015-11-01,374.31
2015-11-02,374.31
2015-11-03,374.31
2015-11-04,374.31
2015-11-05,374.31
2015-11-06,374.31
2015-11-07,374.31
2015-11-08,374.31
2015-11-09,374.31
2015-11-10,374.31
2015-11-11,374.31
2015-11-12,374.3
2015-11-13,374.31
2015-11-14,374.31
2015-11-15,374.31
2015-11-16,374.31
2015-11-17,374.3
2015-11-18,374.31
2015-11-19,374.3
2015-11-20,374.33
2015-11-21,374.39
2015-11-22,374.44
2015-11-23,374.48
2015-11-24,374.51
2015-11-25,374.54
2015-11-26,374.55
2015-11-27,374.54
2015-11-28,374.51
2015-11-29,374.49
2015-11-30,374.49
2015-12-01,374.52
2015-12-02,374.54
2015-12-03,374.56
2015-12-04,374.58
2015-12-05,374.59
2015-12-06,374.6
2015-12-07,374.59
2015-12-08,374.56
2015-12-09,374.52
2015-12-10,374.51
2015-12-11,374.5
2015-12-12,374.49
2015-12-13,374.48
2015-12-14,374.47
2015-12-15,374.46
2015-12-16,374.45
2015-12-17,374.44
2015-12-18,374.43
2015-12-19,374.42
2015-12-20,374.43
2015-12-21,374.43
2015-12-22,374.43
2015-12-23,374.42
2015-12-24,374.42
2015-12-25,374.42
2015-12-26,374.41
2015-12-27,374.41
2015-12-28,374.41
2015-12-29,374.4
2015-12-30,374.39
2015-12-31,374.39
2016-01-01,374.4
2016-01-02,374.4
2016-01-03,374.41
2016-01-04,374.42
2016-01-05,374.43
2016-01-06,374.46
2016-01-07,374.52
2016-01-08,374.58
2016-01-09,374.64
2016-01-10,374.68
2016-01-11,374.75
2016-01-12,374.83
2016-01-13,374.88
2016-01-14,374.91
2016-01-15,374.92
2016-01-16,374.89
2016-01-17,374.86
2016-01-18,374.84
2016-01-19,374.82
2016-01-20,374.79
2016-01-21,374.77
2016-01-22,374.75
2016-01-23,374.72
2016-01-24,374.71
2016-01-25,374.72
2016-01-26,374.79
2016-01-27,374.84
2016-01-28,374.87
2016-01-29,374.86
2016-01-30,374.86
2016-01-31,374.84
2016-02-01,374.91
2016-02-02,374.99
2016-02-03,375.02
2016-02-04,375.04
2016-02-05,375.1
2016-02-06,375.12
2016-02-07,375.1
2016-02-08,375.06
2016-02-09,375.04
2016-02-10,375.04
2016-02-11,375.07
2016-02-12,375.09
2016-02-13,375.09
2016-02-14,375.07
2016-02-15,375.06
2016-02-16,375.04
2016-02-17,375.04
2016-02-18,375.01
2016-02-19,374.97
2016-02-20,374.94
2016-02-21,374.96
2016-02-22,375.01
2016-02-23,375.01
2016-02-24,375.03
2016-02-25,375.03
2016-02-26,375.02
2016-02-27,374.99
2016-02-28,374.96
2016-02-29,374.94
2016-03-01,374.93
2016-03-02,374.94
2016-03-03,374.99
2016-03-04,375.03
2016-03-05,375.04
2016-03-06,375.04
2016-03-07,375.06
2016-03-08,375.07
2016-03-09,375.09
2016-03-10,375.08
2016-03-11,375.08
2016-03-12,375.07
2016-03-13,375.06
2016-03-14,375.04
2016-03-15,375.02
2016-03-16,374.99
2016-03-17,374.96
2016-03-18,374.94
2016-03-19,374.91
2016-03-20,374.88
2016-03-21,374.86
2016-03-22,374.84
2016-03-23,374.82
2016-03-24,374.79
2016-03-25,374.77
2016-03-26,374.76
2016-03-27,374.78
2016-03-28,374.78
2016-03-29,374.79
2016-03-30,374.82
2016-03-31,374.83
2016-04-01,374.83
2016-04-02,374.83
2016-04-03,374.83
