time,rr,tg,tn,tx,pp,hu,fg,qq
2014-12-07,1.3000001,2.37,0.22999999,3.27,1022.4,94.12858,2.1499999,16.0
2014-12-08,0.0,0.97999996,-2.0,3.46,1021.3,94.700005,2.02,27.0
2014-12-09,0.0,-2.45,-3.05,-1.77,1029.0,,1.0699999,24.0
2014-12-10,0.0,-0.58,-2.48,1.88,1026.0,95.200005,2.3899999,17.0
2014-12-11,2.0,3.72,2.18,5.68,1017.0,89.060005,4.64,19.0
2014-12-12,0.0,6.0699997,3.49,8.48,1011.8,76.24,4.91,33.0
2014-12-13,0.7,3.36,-0.049999997,9.24,1013.0,84.42,2.76,36.0
2014-12-14,0.8,6.35,3.03,10.33,1017.10004,93.54,2.12,20.0
2014-12-15,1.2,6.12,4.02,8.309999,1017.4,,2.1299999,24.0
2014-12-16,0.90000004,5.0,1.5,6.39,1014.4,94.137505,1.6899999,16.0
2014-12-17,6.6,1.78,-2.1499999,4.5899997,1013.9,94.700005,2.99,16.0
2014-12-18,0.8,7.5499997,4.88,10.219999,1016.9,94.700005,3.9499998,18.0
2014-12-19,6.2000003,9.57,6.0,11.7,1018.10004,87.205,4.5899997,28.0
2014-12-20,3.0,3.72,0.89,5.83,1024.2001,84.155,5.22,31.0
2014-12-21,0.0,3.6299999,1.49,5.6099997,1031.3,85.97,4.3399997,32.0
2014-12-22,0.0,5.25,4.0699997,7.5499997,1026.1,79.04,4.65,29.0
2014-12-23,0.0,4.7,-2.1,11.059999,1024.2001,84.560005,2.79,44.0
2014-12-24,0.6,2.74,-4.7999997,7.6499996,1022.5,83.1,3.8899999,33.0
2014-12-25,1.1,3.57,1.29,6.52,1024.8,84.87,4.27,23.0
2014-12-26,0.7,-0.59,-4.63,2.6,1028.3,93.85834,2.8,28.0
2014-12-27,5.9,-2.5,-3.87,-1.7099999,1008.5,,3.61,15.0
2014-12-28,0.0,-6.35,-15.19,-2.6499999,1017.8,85.295,4.39,27.0
2014-12-29,1.4,-6.6499996,-13.92,-2.82,1032.3,92.71001,3.55,17.0
2014-12-30,6.7000003,-2.96,-5.83,0.19,1034.9,93.36667,2.07,18.0
2014-12-31,0.0,-0.25,-1.54,0.32999998,1035.6,93.48572,1.9799999,15.0
2015-01-01,0.0,-0.06,-2.1,1.5799999,1037.8,,1.67,24.0
2015-01-02,3.4,-0.19,-3.72,2.74,1033.2001,94.450005,3.59,22.0
2015-01-03,17.4,0.79999995,-0.37,1.9,1026.8,94.61667,2.54,18.0
2015-01-04,0.0,1.12,0.25,1.51,1030.6,89.675,4.14,22.0
2015-01-05,0.0,-0.17,-4.74,2.3999999,1033.8,87.985,2.8799999,51.0
2015-01-06,0.0,-2.71,-6.37,3.1499999,1027.9,93.82778,1.73,56.0
2015-01-07,0.7,-2.04,-6.02,1.67,1031.0,,1.9699999,20.0
2015-01-08,1.8000001,2.1599998,-3.11,6.35,1029.2001,92.920006,3.6299999,19.0
2015-01-09,10.6,5.5099998,1.49,9.2699995,1025.3,88.065,5.56,17.0
2015-01-10,5.2000003,11.92,6.85,14.53,1014.9,81.315,8.05,40.0
2015-01-11,0.0,2.95,1.23,6.46,1020.2,84.19,5.6299996,33.0
2015-01-12,0.0,2.3899999,-2.3799999,4.54,1024.9,82.085,4.5899997,24.0
2015-01-13,0.90000004,0.77,-4.3399997,9.58,1017.8,81.515,2.83,73.0
2015-01-14,2.3,4.35,-0.90999997,8.34,1016.3,84.375,3.8799999,25.0
2015-01-15,0.0,0.71,-2.1499999,4.65,1014.3,94.03334,2.24,23.0
2015-01-16,2.2,0.19,-2.75,4.52,1009.10004,94.700005,1.8499999,30.0
2015-01-17,2.0,1.91,0.22,3.61,1015.10004,,2.05,18.0
2015-01-18,0.0,1.37,0.25,2.96,1018.3,94.24167,1.4,36.0
2015-01-19,0.0,0.04,-2.2,2.26,1013.5,92.98,2.0,38.0
2015-01-20,1.3000001,-0.099999994,-1.62,1.64,1012.3,94.53334,1.4499999,19.0
2015-01-21,0.0,-0.14,-0.76,0.26999998,1013.10004,91.29,2.86,26.0
2015-01-22,0.0,0.25,-1.4399999,1.65,1013.60004,94.60909,2.09,23.0
2015-01-23,0.0,0.08,-0.45999998,1.02,1021.8,93.66,2.79,21.0
2015-01-24,1.4,-0.59999996,-1.4499999,0.089999996,1022.7,91.115,2.36,24.0
2015-01-25,1.0,0.06,-0.65999997,1.4699999,1028.2001,91.855,3.36,29.0
2015-01-26,5.4,0.35,-0.76,3.32,1025.0,91.545006,2.9099998,35.0
2015-01-27,1.4,0.68,-0.24,1.41,1020.8,93.560005,4.0,34.0
2015-01-28,0.7,1.09,0.19,2.07,1015.4,91.045,3.87,37.0
2015-01-29,14.900001,1.04,-1.31,3.12,994.3,88.5,3.8999999,49.0
2015-01-30,4.8,-0.25,-2.4199998,1.16,979.3,93.14001,3.09,33.0
2015-01-31,0.0,-2.12,-6.1099997,2.23,985.9,93.56316,2.05,47.0
2015-02-01,2.3,-2.48,-5.15,0.7,993.4,,2.23,47.0
2015-02-02,1.2,-0.74,-5.3399997,0.63,1001.0,91.94211,3.22,45.0
2015-02-03,0.0,-7.2,-12.61,2.97,1006.0,92.15,1.3399999,81.0
2015-02-04,0.0,-8.929999,-14.66,-1.75,1013.10004,93.287506,1.79,55.0
2015-02-05,0.0,-3.48,-6.87,-2.09,1017.5,84.28,4.91,40.0
2015-02-06,0.0,-3.6399999,-7.29,-0.75,1022.4,78.560005,5.8599997,79.0
2015-02-07,0.0,-7.27,-13.66,-0.96999997,1028.7001,84.97,2.46,103.0
2015-02-08,1.1,-2.51,-8.75,0.96,1025.6,78.32,4.52,63.0
2015-02-09,1.0,-1.1,-5.42,0.93,1029.0,90.075005,4.27,28.0
2015-02-10,0.0,1.4399999,1.04,2.95,1030.9,93.1579,2.04,48.0
2015-02-11,0.0,0.29,-0.96,1.0,1028.8,94.36667,2.09,47.0
2015-02-12,0.0,-1.13,-1.3,-0.79999995,1026.2001,,2.48,45.0
2015-02-13,0.0,-1.9,-2.58,-1.03,1022.4,,2.26,60.0
2015-02-14,0.0,-2.45,-3.8,-0.48,1015.7,,2.2,64.0
2015-02-15,0.0,-1.89,-5.19,1.75,1014.8,94.47778,2.27,53.0
2015-02-16,0.0,-2.35,-6.43,-0.13,1021.7,,1.26,69.0
2015-02-17,0.0,-2.08,-3.6599998,-0.42999998,1032.8,,1.79,46.0
2015-02-18,0.0,-1.4499999,-2.22,-0.96,1041.4,,1.6999999,34.0
2015-02-19,0.0,-2.45,-5.8799996,-0.91999996,1033.8,,1.6899999,69.0
2015-02-20,0.0,-1.88,-5.8399997,4.58,1019.60004,94.100006,1.99,129.0
2015-02-21,0.0,-0.9,-7.19,4.8199997,1003.5,89.205,2.1599998,68.0
2015-02-22,0.0,0.98999995,-3.09,5.0099998,1009.9,91.05,2.1499999,55.0
2015-02-23,2.5,-0.35,-2.87,2.28,1005.2,,2.6299999,49.0
2015-02-24,0.0,2.08,-1.54,4.42,1010.4,91.045006,2.84,53.0
2015-02-25,0.0,0.12,-3.46,5.2599998,1020.60004,90.37,1.5999999,77.0
2015-02-26,0.0,-1.01,-5.25,6.7799997,1021.8,87.895004,1.49,146.0
2015-02-27,0.0,0.14999999,-6.5699997,6.06,1014.5,88.47,2.36,89.0
2015-02-28,0.0,1.06,-3.1799998,4.5299997,1021.2,91.545,1.8299999,74.0
2015-03-01,3.8,2.1299999,-4.0699997,6.64,1011.7,94.450005,3.1399999,38.0
2015-03-02,3.8,4.67,0.19999999,7.31,1008.9,86.35,4.9,70.0
2015-03-03,0.0,3.04,-1.74,8.17,1022.2,72.89,3.83,148.0
2015-03-04,0.0,2.9299998,-1.78,6.6299996,1026.2001,74.57,3.6,102.0
2015-03-05,0.0,1.5899999,-1.68,5.6099997,1034.6,76.065,3.47,89.0
2015-03-06,0.0,1.64,-3.49,5.87,1037.9,81.68,1.5999999,90.0
2015-03-07,0.0,2.32,-3.31,9.38,1034.7001,78.625,1.77,167.0
2015-03-08,0.0,3.4299998,-3.97,13.389999,1028.1,74.54,2.23,168.0
2015-03-09,0.0,4.5899997,-2.18,15.099999,1026.1,69.625,1.42,176.0
2015-03-10,2.2,5.8799996,-4.16,14.95,1026.2001,72.39,2.1499999,152.0
2015-03-11,0.0,4.5099998,-2.07,7.75,1028.3,75.085,3.24,147.0
2015-03-12,0.0,3.1,-1.5899999,8.08,1029.6,73.445,2.23,113.0
2015-03-13,0.0,1.8399999,-2.86,4.52,1024.7001,77.54,3.03,81.0
2015-03-14,0.0,3.08,2.1399999,4.5299997,1024.4,82.89,2.6,56.0
2015-03-15,0.0,4.97,1.88,10.33,1024.2001,75.4,3.9099998,125.0
2015-03-16,0.0,6.73,-0.98999995,14.42,1023.60004,61.395,4.14,152.0
2015-03-17,0.0,7.97,0.39,16.38,1024.0,68.225,3.61,164.0
2015-03-18,0.0,6.8199997,-0.51,15.759999,1024.1,69.79,1.8499999,192.0
2015-03-19,0.0,4.92,-3.46,14.349999,1025.1,68.735,1.87,204.0
2015-03-20,0.0,4.63,-3.1499999,14.13,1023.10004,68.53,1.17,203.0
2015-03-21,0.0,4.93,-4.18,14.42,1016.10004,71.26,3.1299999,148.0
2015-03-22,0.0,4.66,2.19,7.7,1020.9,76.95,3.99,74.0
2015-03-23,0.0,3.83,-1.12,6.5099998,1017.9,83.11,1.76,102.0
2015-03-24,0.0,4.87,-2.23,14.34,1009.8,82.925,1.6899999,175.0
2015-03-25,0.0,8.559999,-1.66,16.82,1003.5,65.8,3.1899998,174.0
2015-03-26,1.2,5.8399997,4.41,8.78,1008.8,87.57,3.06,48.0
2015-03-27,0.90000004,5.52,3.72,9.38,1018.10004,79.19,3.3999999,108.0
2015-03-28,0.0,6.7,1.4,11.61,1020.9,66.25,2.5,181.0
2015-03-29,15.7,9.2699995,7.7,11.57,1007.9,86.200005,5.71,64.0
2015-03-30,2.7,5.74,1.68,8.429999,1005.9,81.11,5.89,118.0
2015-03-31,6.6,7.45,0.85999995,12.219999,1004.8,80.23,7.83,92.0
2015-04-01,2.1000001,3.02,0.96,6.31,1017.5,81.315,6.7799997,146.0
2015-04-02,8.2,3.1399999,-0.35999998,6.0699997,1015.9,82.615,6.18,104.0
2015-04-03,0.0,3.9299998,-2.1699998,9.62,1020.9,69.68,2.1299999,196.0
2015-04-04,1.1,3.1299999,-0.42,6.0899997,1015.10004,79.265,2.22,88.0
2015-04-05,0.0,1.77,-3.4199998,6.5699997,1022.3,67.635,3.3,189.0
2015-04-06,0.0,1.3299999,-3.87,7.1499996,1028.0,72.375,3.3,143.0
2015-04-07,0.0,3.02,-4.88,10.21,1035.7001,67.44,2.1499999,254.0
2015-04-08,0.0,5.68,-2.83,13.38,1032.5,70.335,2.58,213.0
2015-04-09,0.0,8.03,-1.3199999,16.82,1028.0,74.535,2.03,242.0
2015-04-10,0.0,10.4,0.61,20.449999,1022.4,68.27,1.3299999,244.0
2015-04-11,0.0,10.75,2.6699998,17.44,1022.8,70.39,3.1999998,140.0
2015-04-12,0.0,10.73,4.15,17.34,1029.2001,73.965004,1.9,193.0
2015-04-13,0.0,9.91,0.56,16.43,1028.6,70.37,4.0,191.0
2015-04-14,0.0,10.32,2.72,18.26,1028.2001,63.995003,3.1799998,239.0
2015-04-15,0.0,13.09,2.04,23.359999,1019.3,59.54,2.61,267.0
2015-04-16,0.0,13.71,3.1999998,21.18,1013.2,58.835,2.6699998,209.0
2015-04-17,2.6000001,11.61,6.1,16.02,1013.3,71.96,3.24,104.0
2015-04-18,0.0,5.68,-1.0,10.61,1023.60004,62.235,2.8999999,220.0
2015-04-19,0.0,5.96,-2.6699998,14.4,1022.2,58.535,2.83,285.0
2015-04-20,0.0,8.78,-1.29,17.44,1024.4,59.615,2.51,282.0
2015-04-21,0.0,11.17,-0.049999997,20.33,1027.2001,55.4,2.87,284.0
2015-04-22,0.0,9.309999,0.93,18.19,1023.3,57.635002,3.8799999,264.0
2015-04-23,0.0,6.0499997,0.75,11.67,1019.7,74.42,1.91,218.0
2015-04-24,0.0,8.76,-1.06,18.18,1015.9,64.75,1.68,282.0
2015-04-25,1.6,10.75,0.95,18.88,1012.0,75.03,2.4299998,140.0
2015-04-26,0.0,13.929999,7.27,19.77,1008.4,76.135,2.18,206.0
2015-04-27,29.6,14.809999,5.02,22.88,1000.9,70.235,2.71,229.0
2015-04-28,2.8,7.41,3.26,10.29,1013.5,87.375,4.14,110.0
2015-04-29,0.0,7.1499996,0.21,13.16,1019.7,75.090004,2.6499999,271.0
2015-04-30,3.3,9.16,3.83,14.549999,1015.7,74.75,2.59,172.0
2015-05-01,6.7000003,8.21,7.12,9.71,1008.7,93.045006,2.08,72.0
2015-05-02,4.7000003,9.7699995,6.83,13.009999,1011.60004,85.605,1.5999999,137.0
2015-05-03,4.1,12.929999,8.7,15.91,1008.60004,95.200005,2.61,81.0
2015-05-04,0.0,16.33,11.69,21.35,1010.3,84.28,2.6499999,203.0
2015-05-05,11.0,17.42,12.49,22.359999,1007.60004,79.93,3.1299999,146.0
2015-05-06,6.3,12.96,9.12,16.17,1016.0,88.375,2.49,199.0
2015-05-07,0.0,11.7,5.14,17.109999,1019.8,76.03,2.49,267.0
2015-05-08,0.0,13.65,5.3399997,21.98,1015.60004,71.21,2.28,271.0
2015-05-09,1.6,13.82,8.349999,17.67,1019.8,83.97,2.74,162.0
2015-05-10,0.0,12.62,6.06,19.25,1026.5,73.725,3.5,280.0
2015-05-11,0.0,14.07,4.85,21.539999,1025.2001,69.69,2.54,303.0
2015-05-12,0.0,18.06,7.6099997,27.56,1018.7,65.21,2.83,284.0
2015-05-13,2.3,16.74,11.8,21.93,1016.7,64.735,2.44,271.0
2015-05-14,0.0,14.66,10.5,19.49,1010.9,70.785,2.56,228.0
2015-05-15,0.0,12.849999,6.41,16.9,1012.9,74.05,2.4199998,158.0
2015-05-16,0.0,14.23,4.11,21.64,1021.7,62.100002,2.9199998,272.0
2015-05-17,0.0,13.139999,6.54,17.869999,1023.8,72.83,2.54,235.0
2015-05-18,0.0,14.4,4.24,22.82,1012.10004,68.81,2.04,293.0
2015-05-19,0.0,13.21,7.94,17.289999,1009.5,74.385,2.4199998,147.0
2015-05-20,3.0,8.92,7.04,10.05,1015.5,91.020004,1.9499999,108.0
2015-05-21,0.0,9.88,6.5899997,13.599999,1023.10004,83.605,2.07,165.0
2015-05-22,0.0,11.62,3.79,16.88,1024.1,67.46,2.28,275.0
2015-05-23,0.0,12.84,5.33,19.05,1018.3,61.850002,2.83,182.0
2015-05-24,0.0,13.049999,10.0199995,16.51,1018.2,78.62,1.4399999,123.0
2015-05-25,4.6,13.349999,10.04,19.869999,1014.2,84.03,1.99,153.0
2015-05-26,0.0,11.46,8.55,14.21,1016.9,76.49,3.4199998,157.0
2015-05-27,0.0,9.33,3.48,13.299999,1022.9,72.235,3.09,171.0
2015-05-28,0.0,12.559999,4.74,20.57,1017.5,64.74,1.9499999,281.0
2015-05-29,0.7,14.9,7.1499996,21.74,1012.2,71.405,2.33,233.0
2015-05-30,3.2,11.9,5.87,15.78,1015.60004,82.065,3.49,199.0
2015-05-31,0.0,13.7699995,4.47,21.34,1016.60004,71.965004,1.92,273.0
2015-06-01,1.6,16.24,9.96,24.93,1016.2,76.955,2.87,202.0
2015-06-02,0.0,17.98,10.12,24.949999,1017.7,72.270004,2.75,272.0
2015-06-03,0.0,19.77,9.99,28.019999,1020.7,61.515,3.36,312.0
2015-06-04,0.0,19.47,10.15,27.51,1023.9,65.44,1.99,336.0
2015-06-05,0.0,20.89,10.5199995,29.369999,1020.5,62.695,2.3,342.0
2015-06-06,1.4,22.699999,13.09,31.689999,1020.2,63.43,2.1399999,299.0
2015-06-07,0.0,21.26,16.88,26.99,1023.3,74.865,2.85,256.0
2015-06-08,19.6,15.2699995,11.96,17.22,1021.7,91.075,3.76,97.0
2015-06-09,0.0,12.05,11.559999,13.03,1023.2,89.95,3.74,65.0
2015-06-10,0.0,14.82,11.599999,18.19,1022.7,82.645004,3.1,96.0
2015-06-11,0.0,17.77,13.28,23.06,1018.0,79.755005,2.26,178.0
2015-06-12,0.0,20.34,11.92,29.23,1011.2,72.49,1.39,283.0
2015-06-13,0.0,20.57,13.53,24.73,1009.9,73.365,2.86,249.0
2015-06-14,0.0,20.17,13.96,26.59,1008.7,69.055,2.24,269.0
2015-06-15,0.0,17.289999,10.54,21.22,1013.9,76.85,2.95,124.0
2015-06-16,0.0,15.17,8.599999,21.49,1019.0,66.985,2.59,183.0
2015-06-17,0.0,14.65,8.47,20.6,1021.3,63.030003,2.75,280.0
2015-06-18,5.8,13.65,10.09,16.34,1016.4,89.775,2.87,85.0
2015-06-19,0.0,12.03,9.48,14.95,1017.0,82.64,3.35,137.0
2015-06-20,1.1,10.87,6.5299997,14.82,1019.0,84.48,2.99,148.0
2015-06-21,0.0,12.66,6.99,17.69,1018.10004,82.53,2.4299998,122.0
2015-06-22,11.3,13.599999,11.86,18.82,1012.3,90.505005,3.06,142.0
2015-06-23,1.2,11.349999,8.23,14.7,1013.5,82.305,4.13,217.0
2015-06-24,0.0,13.45,7.24,19.73,1022.0,75.49,2.1299999,252.0
2015-06-25,0.0,14.849999,5.83,22.21,1022.9,70.15,1.22,290.0
2015-06-26,0.0,17.92,8.4,25.189999,1020.3,64.73,2.1399999,278.0
2015-06-27,3.5,16.68,11.21,22.72,1017.5,85.46,2.3899999,153.0
2015-06-28,0.0,17.31,9.75,23.269999,1021.0,69.340004,2.27,298.0
2015-06-29,0.0,18.69,11.49,25.939999,1020.5,68.465004,1.68,262.0
2015-06-30,0.0,20.689999,11.679999,29.179998,1019.5,63.565002,1.92,307.0
2015-07-01,0.0,21.91,12.24,30.06,1019.10004,61.89,2.33,337.0
2015-07-02,0.0,23.26,14.42,31.189999,1020.7,61.665,2.32,343.0
2015-07-03,0.0,23.9,13.11,31.88,1022.60004,63.845,2.32,310.0
2015-07-04,0.0,25.449999,15.69,34.54,1019.7,60.705,2.1499999,326.0
2015-07-05,0.0,26.359999,18.32,34.579998,1014.8,60.515,2.54,332.0
2015-07-06,0.0,23.789999,16.15,29.06,1018.10004,63.105003,3.1499999,293.0
2015-07-07,6.0,24.57,14.44,33.92,1010.7,61.765,2.45,312.0
2015-07-08,2.1000001,18.029999,12.54,21.939999,1012.4,73.42,4.04,214.0
2015-07-09,0.90000004,14.969999,8.25,18.41,1019.0,70.17,4.2799997,188.0
2015-07-10,0.0,15.089999,6.0699997,23.22,1022.0,60.41,2.52,301.0
2015-07-11,0.0,18.73,6.64,29.449999,1016.4,55.710003,2.82,323.0
2015-07-12,0.0,20.66,9.96,27.33,1015.9,53.115,3.4399998,283.0
2015-07-13,2.4,17.89,16.039999,20.32,1018.10004,69.61,3.06,103.0
2015-07-14,0.0,20.359999,15.82,25.8,1017.10004,73.665,3.3,166.0
2015-07-15,0.0,21.279999,15.139999,27.97,1018.5,65.345,2.25,253.0
2015-07-16,0.0,23.08,13.259999,31.97,1016.4,59.885002,1.54,304.0
2015-07-17,0.0,24.92,14.259999,34.53,1014.8,54.25,2.01,275.0
2015-07-18,0.0,22.18,14.96,29.32,1016.4,62.765,2.58,226.0
2015-07-19,0.0,22.46,15.13,28.97,1011.7,68.085,3.08,212.0
2015-07-20,0.0,22.529999,17.19,28.609999,1014.2,66.98,2.44,215.0
2015-07-21,0.0,24.75,17.08,31.89,1013.9,59.855,2.52,297.0
2015-07-22,1.1,25.109999,15.309999,35.55,1011.7,60.260002,2.33,280.0
2015-07-23,1.1,20.32,16.01,24.439999,1015.0,76.15,2.33,152.0
2015-07-24,2.6000001,22.529999,14.509999,29.63,1009.3,66.645004,2.19,273.0
2015-07-25,0.0,19.47,12.54,25.08,1009.5,63.65,5.3399997,239.0
2015-07-26,0.0,16.24,7.87,22.939999,1013.7,55.405003,2.53,273.0
2015-07-27,2.1000001,17.68,10.99,23.48,1006.9,63.41,4.74,204.0
2015-07-28,0.90000004,16.84,11.259999,22.68,1009.10004,61.995003,3.8999999,160.0
2015-07-29,0.0,14.34,7.7,19.46,1011.60004,80.270004,3.11,148.0
2015-07-30,0.0,14.28,5.47,21.13,1015.5,63.515,2.85,250.0
2015-07-31,0.0,15.849999,6.7799997,24.18,1016.4,54.31,2.19,297.0
2015-08-01,0.0,16.39,10.3,21.5,1014.60004,67.56,2.05,142.0
2015-08-02,0.0,19.529999,12.7,27.13,1017.7,66.36,1.9399999,234.0
2015-08-03,0.0,20.82,10.24,29.92,1017.10004,63.125,2.3,304.0
2015-08-04,0.0,21.72,11.509999,32.29,1014.5,63.335,3.02,260.0
2015-08-05,0.0,22.08,14.2699995,30.72,1016.8,61.91,2.0,291.0
2015-08-06,0.0,24.71,13.349999,34.52,1014.7,53.505,1.91,290.0
2015-08-07,0.0,26.15,14.7699995,36.59,1014.0,47.995003,2.09,289.0
2015-08-08,0.0,26.14,14.33,35.14,1014.9,48.96,2.34,271.0
2015-08-09,0.0,25.91,16.38,33.899998,1014.10004,55.98,3.61,265.0
2015-08-10,0.0,24.49,18.16,30.65,1012.4,65.755005,2.2,245.0
2015-08-11,0.0,23.8,17.609999,31.49,1014.10004,68.520004,2.7,256.0
2015-08-12,0.0,24.609999,14.42,33.92,1016.60004,54.81,1.9,266.0
2015-08-13,0.0,25.0,15.299999,34.399998,1012.2,51.435,3.01,266.0
2015-08-14,7.4,23.01,16.27,31.91,1008.5,65.06,3.3,216.0
2015-08-15,33.600002,20.06,16.19,25.92,1009.2,81.16,2.32,161.0
2015-08-16,2.5,16.1,15.299999,17.93,1010.8,93.47895,3.04,69.0
2015-08-17,3.0,14.57,12.719999,15.11,1012.5,92.775,2.53,72.0
2015-08-18,0.0,14.91,10.62,21.68,1015.2,80.135,2.2,174.0
2015-08-19,0.0,15.73,10.13,20.55,1018.9,75.245,2.78,103.0
2015-08-20,2.1000001,15.04,10.71,20.32,1023.5,86.64,2.0,102.0
2015-08-21,0.0,16.369999,10.349999,23.38,1023.7,77.575,1.52,206.0
2015-08-22,0.0,16.3,7.5899997,24.439999,1018.8,65.605,2.55,253.0
2015-08-23,0.0,17.529999,7.73,26.56,1009.9,67.17,3.0,231.0
2015-08-24,2.6000001,19.52,14.4,27.689999,1007.60004,75.06,2.76,162.0
2015-08-25,0.0,16.15,8.28,22.14,1017.60004,68.82,3.1399999,195.0
2015-08-26,0.0,15.7699995,5.89,26.269999,1017.8,64.61,2.25,269.0
2015-08-27,0.0,19.16,8.0,30.17,1012.8,62.43,2.4299998,242.0
2015-08-28,0.0,21.689999,13.889999,28.82,1016.9,68.635,3.04,147.0
2015-08-29,0.0,22.15,13.91,32.27,1020.60004,68.375,1.5799999,246.0
2015-08-30,0.0,24.05,14.719999,33.829998,1016.7,63.655,1.54,251.0
2015-08-31,0.0,23.699999,14.96,33.2,1011.9,62.52,2.1299999,244.0
2015-09-01,4.6,20.17,13.139999,30.72,1010.5,69.15,3.46,171.0
2015-09-02,0.0,15.36,11.0,19.98,1016.5,84.565,2.01,132.0
2015-09-03,0.0,13.37,10.92,16.81,1014.7,93.65501,1.65,91.0
2015-09-04,0.0,13.349999,8.49,19.8,1015.60004,75.11,2.1299999,174.0
2015-09-05,2.9,12.96,8.42,18.57,1016.3,69.015,3.6,138.0
2015-09-06,0.0,11.42,8.5,15.549999,1021.9,70.560005,4.35,126.0
2015-09-07,0.0,11.01,7.8199997,13.63,1025.1,81.32,3.29,84.0
2015-09-08,0.0,12.42,7.1299996,17.609999,1024.1,75.36,1.87,158.0
2015-09-09,0.0,11.94,4.97,18.449999,1021.8,74.225,2.84,184.0
2015-09-10,0.0,10.17,2.26,17.5,1020.5,74.715004,3.4299998,173.0
2015-09-11,0.0,11.91,2.6299999,20.77,1017.60004,74.765,2.04,207.0
2015-09-12,0.0,14.19,4.35,25.42,1016.3,73.115,2.4199998,191.0
2015-09-13,0.0,16.5,8.12,25.96,1010.4,72.495,2.37,161.0
2015-09-14,4.1,14.299999,9.66,18.369999,1007.60004,88.0,2.85,93.0
2015-09-15,0.0,13.71,10.95,18.71,1010.7,86.67,2.23,99.0
2015-09-16,0.0,16.699999,9.969999,24.98,1001.7,75.755,2.87,102.0
2015-09-17,2.7,15.53,9.38,25.81,1006.10004,78.54,4.11,129.0
2015-09-18,3.2,12.67,8.79,17.41,1018.4,90.310005,1.99,106.0
2015-09-19,3.2,12.42,8.3,19.449999,1021.9,88.32,2.44,139.0
2015-09-20,0.0,11.38,5.06,16.23,1023.3,82.645004,2.7,100.0
2015-09-21,0.0,10.33,2.7,18.64,1017.3,77.19,1.8399999,178.0
2015-09-22,9.5,11.03,4.7,16.56,1007.8,85.9,2.1699998,95.0
2015-09-23,2.5,10.73,9.349999,13.23,1012.2,88.385,2.59,57.0
2015-09-24,0.0,11.12,6.74,15.41,1020.8,87.01,1.63,101.0
2015-09-25,0.0,11.929999,5.67,17.72,1021.9,82.235,1.99,128.0
2015-09-26,0.0,13.23,11.11,16.14,1023.8,78.47,2.77,70.0
2015-09-27,0.0,11.349999,4.0699997,16.19,1029.4,69.955,3.6899998,128.0
2015-09-28,0.0,8.28,2.6599998,15.099999,1033.7001,76.62,3.49,130.0
2015-09-29,0.0,9.04,2.79,15.21,1032.8,68.615005,4.85,150.0
2015-09-30,0.0,9.2,1.9599999,15.089999,1031.4,63.525,5.0,166.0
2015-10-01,0.0,8.42,0.90999997,16.49,1027.9,65.78,4.29,175.0
2015-10-02,0.0,9.809999,0.48,19.77,1022.2,69.35,3.1399999,169.0
2015-10-03,0.0,11.98,4.39,21.529999,1015.9,74.605,1.81,144.0
2015-10-04,7.5,10.16,5.7599998,12.099999,1017.7,94.700005,1.77,57.0
2015-10-05,2.2,11.719999,8.0199995,17.44,1015.60004,86.5,2.36,122.0
2015-10-06,13.5,14.429999,10.5199995,19.609999,1008.60004,91.615,2.32,90.0
2015-10-07,1.0,13.34,9.92,15.65,1013.3,92.72308,2.55,49.0
2015-10-08,0.0,11.8,7.6099997,16.949999,1019.60004,83.785,2.34,74.0
2015-10-09,0.0,11.3,6.46,16.31,1019.8,87.195,1.63,80.0
2015-10-10,0.0,10.21,5.68,13.03,1016.60004,88.405,3.3799999,44.0
2015-10-11,0.0,7.95,1.67,12.45,1015.5,71.42,3.4299998,109.0
2015-10-12,0.0,4.64,-1.51,11.54,1017.60004,78.92,2.08,140.0
2015-10-13,15.900001,5.0499997,0.68,8.86,1015.60004,88.015,2.61,65.0
2015-10-14,7.1,5.15,3.87,8.48,1016.3,91.170006,2.12,41.0
2015-10-15,1.0,3.9199998,3.56,4.5099998,1014.60004,93.65626,2.45,30.0
2015-10-16,0.5,4.6,4.0299997,6.0699997,1018.5,93.57648,1.75,33.0
2015-10-17,1.1,5.5099998,4.13,8.5199995,1019.5,86.42,1.4499999,40.0
2015-10-18,0.0,5.83,5.13,7.6699996,1018.9,94.50001,1.48,29.0
2015-10-19,0.0,5.66,3.6499999,8.86,1020.9,91.265,1.9499999,54.0
2015-10-20,0.0,5.7999997,2.28,8.87,1022.2,93.75556,1.73,54.0
2015-10-21,0.0,7.1,5.46,10.34,1021.4,91.125,1.5699999,51.0
2015-10-22,0.0,8.23,4.52,11.599999,1019.0,86.340004,2.72,55.0
2015-10-23,0.0,9.15,3.56,12.33,1024.4,91.0,1.66,52.0
2015-10-24,0.0,5.5299997,2.11,9.4,1022.0,,2.6299999,82.0
2015-10-25,0.0,7.98,3.4499998,12.66,1024.5,94.46924,1.9399999,40.0
2015-10-26,0.0,8.41,3.1899998,14.79,1021.60004,91.08,2.37,85.0
2015-10-27,0.0,5.67,1.63,8.55,1019.2,,2.2,41.0
2015-10-28,0.0,6.19,4.0099998,7.5699997,1014.4,,1.93,50.0
2015-10-29,0.0,7.06,3.9299998,9.05,1020.2,94.39231,1.41,25.0
